kind,width,height,depth,num_filled,time
lazy,115,115,2,2160,0.05026102066040039
lazy,115,115,2,1666,0.033360958099365234
lazy,115,115,2,1688,0.027239084243774414
lazy,115,115,2,2098,0.05416107177734375
lazy,115,115,2,2470,0.0740058422088623
lazy,115,115,2,2732,0.07280611991882324
lazy,115,115,2,2059,0.04877209663391113
lazy,115,115,2,1131,0.014097213745117188
lazy,115,115,2,1014,0.012393951416015625
lazy,115,115,2,1389,0.017372846603393555
lazy,115,115,2,1430,0.021027803421020508
lazy,115,115,2,914,0.0064487457275390625
lazy,115,115,2,636,0.0028159618377685547
lazy,115,115,10,866,0.0019321441650390625
lazy,115,115,10,1868,0.0051729679107666016
lazy,115,115,10,1375,0.0031201839447021484
lazy,115,115,10,2055,0.00482487678527832
lazy,115,115,10,1189,0.002662181854248047
lazy,115,115,10,1412,0.003538846969604492
lazy,115,115,10,1202,0.002579212188720703
lazy,115,115,10,1454,0.00341796875
lazy,115,115,10,2238,0.0062160491943359375
lazy,115,115,10,1464,0.003339052200317383
lazy,115,115,10,2770,0.008909940719604492
lazy,115,115,10,2049,0.006005048751831055
lazy,115,115,10,2609,0.008131027221679688
lazy,115,115,10,653,0.0014002323150634766
lazy,115,115,10,2415,0.0065059661865234375
lazy,115,115,10,1511,0.0034241676330566406
lazy,115,115,10,1885,0.0050928592681884766
lazy,115,115,10,949,0.0019419193267822266
lazy,115,115,10,1031,0.0027840137481689453
lazy,115,115,10,1184,0.0027332305908203125
lazy,115,115,10,1270,0.002650022506713867
lazy,115,115,10,1495,0.0035247802734375
lazy,115,115,10,875,0.0018301010131835938
lazy,115,115,10,1089,0.0023131370544433594
lazy,115,115,10,1044,0.0021677017211914062
lazy,115,115,10,682,0.0014040470123291016
lazy,115,115,10,1020,0.002131938934326172
lazy,115,115,10,1015,0.0022039413452148438
lazy,115,115,10,1513,0.0040740966796875
lazy,115,115,10,2064,0.005812883377075195
lazy,115,115,10,856,0.0020160675048828125
lazy,115,115,10,2619,0.0077321529388427734
lazy,115,115,10,984,0.0020360946655273438
lazy,115,115,10,1604,0.003728151321411133
lazy,115,115,10,1713,0.004400968551635742
lazy,115,115,10,467,0.000926971435546875
lazy,115,115,10,1203,0.002546072006225586
lazy,115,115,10,1261,0.0033588409423828125
lazy,115,115,10,1031,0.002312183380126953
lazy,115,115,10,546,0.0011420249938964844
lazy,115,115,10,2111,0.005592823028564453
lazy,115,115,10,1333,0.0028641223907470703
lazy,115,115,10,2003,0.004446268081665039
lazy,115,115,10,2519,0.007213115692138672
lazy,115,115,10,733,0.0015387535095214844
lazy,115,115,10,556,0.0011720657348632812
lazy,115,115,10,1094,0.002409219741821289
lazy,115,115,10,1672,0.0043048858642578125
lazy,115,115,10,577,0.0012211799621582031
lazy,115,115,10,777,0.0015709400177001953
lazy,115,115,100,1879,0.0041429996490478516
lazy,115,115,100,562,0.0012440681457519531
lazy,115,115,100,752,0.0016188621520996094
lazy,115,115,100,2106,0.004661083221435547
lazy,115,115,100,491,0.0010349750518798828
lazy,115,115,100,774,0.0017080307006835938
lazy,115,115,100,1447,0.003159046173095703
lazy,115,115,100,926,0.002057790756225586
lazy,115,115,100,771,0.001650094985961914
lazy,115,115,100,558,0.0012171268463134766
lazy,115,115,100,664,0.0014331340789794922
lazy,115,115,100,472,0.001020193099975586
lazy,115,115,100,1838,0.004058122634887695
lazy,115,115,100,947,0.002096891403198242
lazy,115,115,100,366,0.0007870197296142578
lazy,115,115,100,840,0.0018301010131835938
lazy,115,115,100,1165,0.0025529861450195312
lazy,115,115,100,1061,0.0023717880249023438
lazy,115,115,100,1537,0.0033011436462402344
lazy,115,115,100,1122,0.002432107925415039
lazy,115,115,100,1277,0.002772092819213867
lazy,115,115,100,1254,0.0027141571044921875
lazy,115,115,100,879,0.0019068717956542969
lazy,115,115,100,1292,0.002878904342651367
lazy,115,115,100,762,0.0016169548034667969
lazy,115,115,100,824,0.001790761947631836
lazy,115,115,100,821,0.0018138885498046875
lazy,115,115,100,757,0.001628875732421875
lazy,115,115,100,1335,0.002920866012573242
lazy,115,115,100,790,0.001775979995727539
lazy,115,115,100,1492,0.003294229507446289
lazy,115,115,100,878,0.00189971923828125
lazy,115,115,100,594,0.0012726783752441406
lazy,115,115,100,1031,0.002290010452270508
lazy,115,115,100,530,0.0011432170867919922
lazy,115,115,100,1254,0.002749919891357422
lazy,115,115,100,892,0.001996755599975586
lazy,115,115,100,281,0.0005910396575927734
lazy,115,115,100,1194,0.0025849342346191406
lazy,115,115,100,1209,0.002629995346069336
lazy,115,115,100,624,0.0013461112976074219
lazy,115,115,100,1868,0.004071235656738281
lazy,115,115,100,849,0.00185394287109375
lazy,115,115,100,374,0.0008339881896972656
lazy,115,115,100,1154,0.0025510787963867188
lazy,115,115,100,858,0.0018610954284667969
lazy,115,115,100,980,0.0021719932556152344
lazy,115,115,100,1174,0.0025691986083984375
lazy,115,115,100,1836,0.004077911376953125
lazy,115,115,100,958,0.0020999908447265625
list,35,35,2,165,0.06467819213867188
list,35,35,2,34,0.013529062271118164
list,35,35,2,79,0.031491756439208984
list,35,35,2,61,0.02441096305847168
list,35,35,2,79,0.031687021255493164
list,35,35,2,48,0.01931309700012207
list,35,35,2,163,0.06392908096313477
list,35,35,2,85,0.03389382362365723
list,35,35,2,53,0.021207094192504883
list,35,35,2,90,0.03587508201599121
list,35,35,2,68,0.02716994285583496
list,35,35,2,67,0.026751995086669922
list,35,35,2,54,0.021619081497192383
list,35,35,2,49,0.0196840763092041
list,35,35,2,76,0.030376195907592773
list,35,35,2,49,0.019780874252319336
list,35,35,2,132,0.052153825759887695
list,35,35,2,80,0.03187704086303711
list,35,35,2,43,0.01738429069519043
list,35,35,2,89,0.03549909591674805
list,35,35,2,46,0.018346071243286133
list,35,35,2,97,0.03871321678161621
list,35,35,2,56,0.022445201873779297
list,35,35,2,79,0.03184103965759277
list,35,35,2,57,0.022736787796020508
list,35,35,2,118,0.046843767166137695
list,35,35,2,57,0.022738933563232422
list,35,35,2,122,0.04864621162414551
list,35,35,2,34,0.01362299919128418
list,35,35,2,124,0.04938006401062012
list,35,35,2,69,0.027651071548461914
list,35,35,2,96,0.03860592842102051
list,35,35,2,27,0.010666131973266602
list,35,35,2,85,0.03408312797546387
list,35,35,2,43,0.01726698875427246
list,35,35,2,33,0.013258934020996094
list,35,35,2,28,0.011098146438598633
list,35,35,2,54,0.021989822387695312
list,35,35,2,90,0.035964250564575195
list,35,35,2,60,0.0239260196685791
list,35,35,2,73,0.029179096221923828
list,35,35,2,39,0.015529155731201172
list,35,35,2,105,0.04190802574157715
list,35,35,2,67,0.02673172950744629
list,35,35,2,63,0.02526116371154785
list,35,35,2,76,0.03027796745300293
list,35,35,2,53,0.021170854568481445
list,35,35,2,46,0.018397092819213867
list,35,35,2,62,0.02477288246154785
list,35,35,2,89,0.03549909591674805
list,35,35,10,134,0.05288982391357422
list,35,35,10,235,0.09041285514831543
list,35,35,10,200,0.07771587371826172
list,35,35,10,147,0.05797100067138672
list,35,35,10,131,0.05233478546142578
list,35,35,10,180,0.07068586349487305
list,35,35,10,119,0.04757571220397949
list,35,35,10,51,0.020591020584106445
list,35,35,10,138,0.05494809150695801
list,35,35,10,110,0.04398012161254883
list,35,35,10,127,0.050826072692871094
list,35,35,10,99,0.03995013236999512
list,35,35,10,96,0.038346052169799805
list,35,35,10,104,0.04168891906738281
list,35,35,10,68,0.0276639461517334
list,35,35,10,189,0.07452178001403809
list,35,35,10,118,0.04744291305541992
list,35,35,10,91,0.036278724670410156
list,35,35,10,62,0.02515387535095215
list,35,35,10,165,0.06550788879394531
list,35,35,10,69,0.02783513069152832
list,35,35,10,169,0.06692194938659668
list,35,35,10,126,0.05043196678161621
list,35,35,10,49,0.019646883010864258
list,35,35,10,178,0.07049131393432617
list,35,35,10,250,0.09681487083435059
list,35,35,10,75,0.030182838439941406
list,35,35,10,123,0.04926109313964844
list,35,35,10,110,0.0442049503326416
list,35,35,10,104,0.04201507568359375
list,35,35,10,87,0.035117149353027344
list,35,35,10,122,0.04876112937927246
list,35,35,10,98,0.0395352840423584
list,35,35,10,107,0.042600154876708984
list,35,35,10,88,0.03553891181945801
list,35,35,10,131,0.052098751068115234
list,35,35,10,132,0.05269670486450195
list,35,35,10,83,0.03338980674743652
list,35,35,10,66,0.026983022689819336
list,35,35,10,75,0.030365943908691406
list,35,35,10,79,0.03209280967712402
list,35,35,10,71,0.028860807418823242
list,35,35,10,61,0.02473306655883789
list,35,35,10,169,0.0670778751373291
list,35,35,10,96,0.03877401351928711
list,35,35,10,152,0.06086397171020508
list,35,35,10,151,0.060404062271118164
list,35,35,10,113,0.045829057693481445
list,35,35,10,89,0.036011695861816406
list,35,35,10,125,0.05173301696777344
list,35,35,100,101,0.0404510498046875
list,35,35,100,94,0.03767681121826172
list,35,35,100,154,0.061463117599487305
list,35,35,100,81,0.0328369140625
list,35,35,100,90,0.037492990493774414
list,35,35,100,172,0.06844210624694824
list,35,35,100,78,0.03182816505432129
list,35,35,100,130,0.051941871643066406
list,35,35,100,63,0.025446176528930664
list,35,35,100,88,0.0357058048248291
list,35,35,100,144,0.05759310722351074
list,35,35,100,60,0.024265289306640625
list,35,35,100,92,0.0372471809387207
list,35,35,100,88,0.03551292419433594
list,35,35,100,133,0.05326104164123535
list,35,35,100,91,0.036844730377197266
list,35,35,100,78,0.031640052795410156
list,35,35,100,130,0.05221295356750488
list,35,35,100,96,0.0387570858001709
list,35,35,100,238,0.0930020809173584
list,35,35,100,119,0.04768109321594238
list,35,35,100,109,0.04411816596984863
list,35,35,100,93,0.03764772415161133
list,35,35,100,95,0.038427114486694336
list,35,35,100,101,0.04076266288757324
list,35,35,100,99,0.04012703895568848
list,35,35,100,55,0.02233290672302246
list,35,35,100,272,0.10511994361877441
list,35,35,100,96,0.038751840591430664
list,35,35,100,213,0.08401298522949219
list,35,35,100,209,0.08243012428283691
list,35,35,100,102,0.04131197929382324
list,35,35,100,79,0.032156944274902344
list,35,35,100,77,0.03138875961303711
list,35,35,100,170,0.06756711006164551
list,35,35,100,172,0.06846380233764648
list,35,35,100,148,0.059413909912109375
list,35,35,100,147,0.058899879455566406
list,35,35,100,165,0.06598305702209473
list,35,35,100,95,0.038886070251464844
list,35,35,100,103,0.041641950607299805
list,35,35,100,187,0.07416987419128418
list,35,35,100,149,0.05936884880065918
list,35,35,100,121,0.04873013496398926
list,35,35,100,170,0.06850481033325195
list,35,35,100,93,0.038594961166381836
list,35,35,100,79,0.03165006637573242
list,35,35,100,162,0.06440019607543945
list,35,35,100,182,0.07229208946228027
list,35,35,100,82,0.033205270767211914
list,55,55,2,196,0.19813108444213867
list,55,55,2,58,0.058956146240234375
list,55,55,2,134,0.13614606857299805
list,55,55,2,276,0.27660393714904785
list,55,55,2,154,0.15624094009399414
list,55,55,2,73,0.07429194450378418
list,55,55,2,220,0.2222280502319336
list,55,55,2,80,0.0815279483795166
list,55,55,2,90,0.09160804748535156
list,55,55,2,62,0.06300592422485352
list,55,55,2,298,0.2929258346557617
list,55,55,2,130,0.12974905967712402
list,55,55,2,149,0.1484241485595703
list,55,55,2,103,0.10285305976867676
list,55,55,2,93,0.09297800064086914
list,55,55,2,51,0.050753116607666016
list,55,55,2,67,0.06696081161499023
list,55,55,2,120,0.11983084678649902
list,55,55,2,106,0.10640907287597656
list,55,55,2,185,0.18381500244140625
list,55,55,2,215,0.21291780471801758
list,55,55,2,234,0.23541498184204102
list,55,55,2,98,0.09968709945678711
list,55,55,2,109,0.11085796356201172
list,55,55,2,95,0.09491729736328125
list,55,55,2,155,0.1545097827911377
list,55,55,2,128,0.12758398056030273
list,55,55,2,124,0.12366485595703125
list,55,55,2,281,0.27612900733947754
list,55,55,2,209,0.20694589614868164
list,55,55,2,201,0.19919300079345703
list,55,55,2,105,0.1048283576965332
list,55,55,2,116,0.11580300331115723
list,55,55,2,187,0.18571996688842773
list,55,55,2,203,0.2010810375213623
list,55,55,2,108,0.10790824890136719
list,55,55,2,96,0.09592008590698242
list,55,55,2,199,0.19769668579101562
list,55,55,2,175,0.1739332675933838
list,55,55,2,210,0.2080678939819336
list,55,55,2,140,0.13954377174377441
list,55,55,2,125,0.12475800514221191
list,55,55,2,190,0.18853497505187988
list,55,55,2,61,0.06088876724243164
list,55,55,2,219,0.21707510948181152
list,55,55,2,138,0.13750004768371582
list,55,55,2,77,0.0769340991973877
list,55,55,2,108,0.10796308517456055
list,55,55,2,145,0.1445779800415039
list,55,55,2,197,0.19547796249389648
list,55,55,10,220,0.22115516662597656
list,55,55,10,225,0.2268540859222412
list,55,55,10,210,0.2121562957763672
list,55,55,10,179,0.18152904510498047
list,55,55,10,262,0.26229286193847656
list,55,55,10,282,0.2777857780456543
list,55,55,10,298,0.293018102645874
list,55,55,10,238,0.23972415924072266
list,55,55,10,318,0.317659854888916
list,55,55,10,67,0.0682668685913086
list,55,55,10,152,0.15430402755737305
list,55,55,10,238,0.23973393440246582
list,55,55,10,213,0.21549105644226074
list,55,55,10,323,0.32293033599853516
list,55,55,10,120,0.12241196632385254
list,55,55,10,112,0.11400794982910156
list,55,55,10,115,0.11702513694763184
list,55,55,10,458,0.44547200202941895
list,55,55,10,128,0.12786197662353516
list,55,55,10,248,0.24521422386169434
list,55,55,10,278,0.2737138271331787
list,55,55,10,274,0.2695200443267822
list,55,55,10,233,0.23086285591125488
list,55,55,10,167,0.16624116897583008
list,55,55,10,162,0.16126799583435059
list,55,55,10,247,0.24396109580993652
list,55,55,10,221,0.21904420852661133
list,55,55,10,182,0.1810591220855713
list,55,55,10,233,0.23263192176818848
list,55,55,10,168,0.17072224617004395
list,55,55,10,481,0.4714057445526123
list,55,55,10,447,0.4325220584869385
list,55,55,10,238,0.23554730415344238
list,55,55,10,278,0.2737729549407959
list,55,55,10,309,0.30375123023986816
list,55,55,10,163,0.16246819496154785
list,55,55,10,174,0.1739180088043213
list,55,55,10,284,0.2846999168395996
list,55,55,10,246,0.24745488166809082
list,55,55,10,309,0.30419087409973145
list,55,55,10,203,0.20131993293762207
list,55,55,10,235,0.2358090877532959
list,55,55,10,140,0.14244604110717773
list,55,55,10,171,0.17125582695007324
list,55,55,10,175,0.1741960048675537
list,55,55,10,415,0.40190601348876953
list,55,55,10,148,0.14751505851745605
list,55,55,10,265,0.2618281841278076
list,55,55,10,267,0.2631800174713135
list,55,55,10,144,0.14364290237426758
list,55,55,100,304,0.2980222702026367
list,55,55,100,252,0.2485358715057373
list,55,55,100,116,0.11578798294067383
list,55,55,100,330,0.3225998878479004
list,55,55,100,339,0.3313312530517578
list,55,55,100,426,0.4193720817565918
list,55,55,100,207,0.20888209342956543
list,55,55,100,254,0.25502586364746094
list,55,55,100,256,0.25731897354125977
list,55,55,100,82,0.08258509635925293
list,55,55,100,255,0.25157999992370605
list,55,55,100,176,0.17480921745300293
list,55,55,100,212,0.2098534107208252
list,55,55,100,154,0.1533048152923584
list,55,55,100,113,0.11265897750854492
list,55,55,100,213,0.21083712577819824
list,55,55,100,199,0.20006394386291504
list,55,55,100,239,0.24043798446655273
list,55,55,100,268,0.26871776580810547
list,55,55,100,191,0.19308066368103027
list,55,55,100,208,0.21040797233581543
list,55,55,100,529,0.5122790336608887
list,55,55,100,240,0.23714733123779297
list,55,55,100,247,0.24426913261413574
list,55,55,100,151,0.15052485466003418
list,55,55,100,312,0.3054971694946289
list,55,55,100,273,0.2686750888824463
list,55,55,100,232,0.23381805419921875
list,55,55,100,176,0.1780409812927246
list,55,55,100,128,0.1300971508026123
list,55,55,100,392,0.3814539909362793
list,55,55,100,138,0.1378469467163086
list,55,55,100,336,0.32910919189453125
list,55,55,100,375,0.3661658763885498
list,55,55,100,198,0.19640398025512695
list,55,55,100,219,0.2169661521911621
list,55,55,100,223,0.22070813179016113
list,55,55,100,442,0.4266040325164795
list,55,55,100,372,0.3620171546936035
list,55,55,100,462,0.44580578804016113
list,55,55,100,173,0.1717207431793213
list,55,55,100,410,0.39804983139038086
list,55,55,100,367,0.35976505279541016
list,55,55,100,146,0.14811396598815918
list,55,55,100,298,0.29614782333374023
list,55,55,100,460,0.45178794860839844
list,55,55,100,214,0.21592497825622559
list,55,55,100,551,0.5324690341949463
list,55,55,100,152,0.1515181064605713
list,55,55,100,129,0.12871980667114258
list,75,75,2,197,0.3670949935913086
list,75,75,2,222,0.41707324981689453
list,75,75,2,304,0.5744593143463135
list,75,75,2,174,0.32936906814575195
list,75,75,2,198,0.37384510040283203
list,75,75,2,224,0.4166250228881836
list,75,75,2,143,0.26716184616088867
list,75,75,2,132,0.2461872100830078
list,75,75,2,327,0.6055669784545898
list,75,75,2,217,0.4037289619445801
list,75,75,2,136,0.25396299362182617
list,75,75,2,224,0.4168701171875
list,75,75,2,325,0.6015422344207764
list,75,75,2,191,0.3557701110839844
list,75,75,2,135,0.2520151138305664
list,75,75,2,220,0.40918517112731934
list,75,75,2,140,0.261380672454834
list,75,75,2,168,0.3132591247558594
list,75,75,2,120,0.22734594345092773
list,75,75,2,149,0.2831747531890869
list,75,75,2,129,0.2451479434967041
list,75,75,2,459,0.8589341640472412
list,75,75,2,223,0.415755033493042
list,75,75,2,237,0.44055604934692383
list,75,75,2,308,0.5706939697265625
list,75,75,2,288,0.5340361595153809
list,75,75,2,216,0.4020709991455078
list,75,75,2,116,0.21632623672485352
list,75,75,2,152,0.28354406356811523
list,75,75,2,268,0.5004880428314209
list,75,75,2,404,0.7572948932647705
list,75,75,2,310,0.5852067470550537
list,75,75,2,118,0.2243337631225586
list,75,75,2,261,0.49431610107421875
list,75,75,2,308,0.5712640285491943
list,75,75,2,204,0.3871731758117676
list,75,75,2,182,0.34572386741638184
list,75,75,2,295,0.5577950477600098
list,75,75,2,204,0.3806319236755371
list,75,75,2,196,0.3657569885253906
list,75,75,2,274,0.5122408866882324
list,75,75,2,140,0.26604604721069336
list,75,75,2,220,0.4177248477935791
list,75,75,2,199,0.37772107124328613
list,75,75,2,169,0.321392297744751
list,75,75,2,161,0.3061666488647461
list,75,75,2,212,0.40229082107543945
list,75,75,2,201,0.3773350715637207
list,75,75,2,138,0.25906825065612793
list,75,75,2,185,0.3515737056732178
list,75,75,10,475,0.883044958114624
list,75,75,10,240,0.46936583518981934
list,75,75,10,360,0.6893889904022217
list,75,75,10,146,0.28250694274902344
list,75,75,10,257,0.49505615234375
list,75,75,10,198,0.38810110092163086
list,75,75,10,265,0.512382984161377
list,75,75,10,249,0.48217296600341797
list,75,75,10,181,0.3500649929046631
list,75,75,10,158,0.30542588233947754
list,75,75,10,226,0.4351029396057129
list,75,75,10,336,0.6455118656158447
list,75,75,10,522,0.9794492721557617
list,75,75,10,464,0.8753788471221924
list,75,75,10,265,0.5090608596801758
list,75,75,10,452,0.8608741760253906
list,75,75,10,459,0.8738720417022705
list,75,75,10,356,0.6820878982543945
list,75,75,10,352,0.6736249923706055
list,75,75,10,286,0.55055832862854
list,75,75,10,406,0.7762250900268555
list,75,75,10,423,0.7951722145080566
list,75,75,10,406,0.7643868923187256
list,75,75,10,330,0.6229739189147949
list,75,75,10,541,1.009850025177002
list,75,75,10,198,0.3761107921600342
list,75,75,10,164,0.3121809959411621
list,75,75,10,279,0.5281312465667725
list,75,75,10,180,0.3419380187988281
list,75,75,10,331,0.6294999122619629
list,75,75,10,662,1.2524981498718262
list,75,75,10,307,0.5897049903869629
list,75,75,10,459,0.8751919269561768
list,75,75,10,213,0.41088366508483887
list,75,75,10,546,1.036074161529541
list,75,75,10,195,0.37715601921081543
list,75,75,10,416,0.7851603031158447
list,75,75,10,889,1.6235978603363037
list,75,75,10,263,0.4982612133026123
list,75,75,10,295,0.5584020614624023
list,75,75,10,404,0.7601039409637451
list,75,75,10,1197,2.1697120666503906
list,75,75,10,280,0.539262056350708
list,75,75,10,328,0.6197812557220459
list,75,75,10,167,0.3212282657623291
list,75,75,10,737,1.3611280918121338
list,75,75,10,269,0.5117602348327637
list,75,75,10,336,0.6397271156311035
list,75,75,10,322,0.6114518642425537
list,75,75,10,292,0.5557119846343994
list,75,75,100,513,0.958524227142334
list,75,75,100,480,0.8990738391876221
list,75,75,100,694,1.2844939231872559
list,75,75,100,550,1.0709519386291504
list,75,75,100,386,0.7697861194610596
list,75,75,100,313,0.5992567539215088
list,75,75,100,1243,2.2598791122436523
list,75,75,100,330,0.625917911529541
list,75,75,100,645,1.1958808898925781
list,75,75,100,447,0.8417830467224121
list,75,75,100,327,0.6179928779602051
list,75,75,100,388,0.7383496761322021
list,75,75,100,272,0.5174732208251953
list,75,75,100,414,0.781198263168335
list,75,75,100,471,0.8856399059295654
list,75,75,100,369,0.698976993560791
list,75,75,100,333,0.6314520835876465
list,75,75,100,946,1.7289092540740967
list,75,75,100,273,0.5197722911834717
list,75,75,100,323,0.6134757995605469
list,75,75,100,602,1.1211702823638916
list,75,75,100,353,0.6681280136108398
list,75,75,100,381,0.7177960872650146
list,75,75,100,604,1.1224548816680908
list,75,75,100,887,1.6256489753723145
list,75,75,100,345,0.6541650295257568
list,75,75,100,387,0.7310569286346436
list,75,75,100,493,0.9273967742919922
list,75,75,100,340,0.6655268669128418
list,75,75,100,648,1.2138338088989258
list,75,75,100,423,0.7959840297698975
list,75,75,100,463,0.8694961071014404
list,75,75,100,443,0.8304998874664307
list,75,75,100,912,1.6671669483184814
list,75,75,100,688,1.2712419033050537
list,75,75,100,418,0.7878890037536621
list,75,75,100,366,0.6912639141082764
list,75,75,100,515,0.9619200229644775
list,75,75,100,398,0.748164176940918
list,75,75,100,852,1.5590810775756836
list,75,75,100,569,1.064518928527832
list,75,75,100,296,0.5651488304138184
list,75,75,100,471,0.8855302333831787
list,75,75,100,554,1.0381078720092773
list,75,75,100,310,0.5863499641418457
list,75,75,100,288,0.5453770160675049
list,75,75,100,559,1.0429182052612305
list,75,75,100,980,1.805649757385254
list,75,75,100,269,0.5191628932952881
list,75,75,100,331,0.6373031139373779
list,95,95,2,266,0.8290600776672363
list,95,95,2,273,0.8504149913787842
list,95,95,2,168,0.5253949165344238
list,95,95,2,136,0.4239647388458252
list,95,95,2,296,0.9134070873260498
list,95,95,2,274,0.8369898796081543
list,95,95,2,196,0.5999889373779297
list,95,95,2,222,0.6792950630187988
list,95,95,2,428,1.3026220798492432
list,95,95,2,220,0.673011064529419
list,95,95,2,398,1.2320151329040527
list,95,95,2,260,0.8091111183166504
list,95,95,2,145,0.4530351161956787
list,95,95,2,237,0.7387089729309082
list,95,95,2,179,0.5589439868927002
list,95,95,2,353,1.0966119766235352
list,95,95,2,230,0.7157258987426758
list,95,95,2,234,0.7159547805786133
list,95,95,2,194,0.594167947769165
list,95,95,2,325,0.9919028282165527
list,95,95,2,402,1.2235870361328125
list,95,95,2,252,0.7727198600769043
list,95,95,2,185,0.5669300556182861
list,95,95,2,216,0.6676812171936035
list,95,95,2,194,0.6047658920288086
list,95,95,2,326,1.012923240661621
list,95,95,2,168,0.524249792098999
list,95,95,2,379,1.175274133682251
list,95,95,2,446,1.3808350563049316
list,95,95,2,198,0.6075129508972168
list,95,95,2,642,1.9384679794311523
list,95,95,2,494,1.4992530345916748
list,95,95,2,197,0.6031179428100586
list,95,95,2,274,0.8412399291992188
list,95,95,2,332,1.0326709747314453
list,95,95,2,279,0.8693413734436035
list,95,95,2,314,0.9759199619293213
list,95,95,2,250,0.7790837287902832
list,95,95,2,187,0.5829110145568848
list,95,95,2,154,0.4799799919128418
list,95,95,2,484,1.4731528759002686
list,95,95,2,137,0.4194040298461914
list,95,95,2,274,0.8377249240875244
list,95,95,2,222,0.6792981624603271
list,95,95,2,510,1.5463261604309082
list,95,95,2,203,0.6271040439605713
list,95,95,2,334,1.037463903427124
list,95,95,2,224,0.6981649398803711
list,95,95,2,225,0.7007081508636475
list,95,95,2,238,0.7433521747589111
list,95,95,10,492,1.5174190998077393
list,95,95,10,327,0.9979867935180664
list,95,95,10,295,0.9018728733062744
list,95,95,10,370,1.1328818798065186
list,95,95,10,446,1.3605246543884277
list,95,95,10,873,2.6501660346984863
list,95,95,10,227,0.7085959911346436
list,95,95,10,218,0.6786859035491943
list,95,95,10,317,0.9862680435180664
list,95,95,10,1131,3.3704707622528076
list,95,95,10,474,1.4429218769073486
list,95,95,10,623,1.8962149620056152
list,95,95,10,1173,3.5384128093719482
list,95,95,10,299,0.9278299808502197
list,95,95,10,848,2.550086259841919
list,95,95,10,287,0.8802800178527832
list,95,95,10,454,1.3873460292816162
list,95,95,10,721,2.208645820617676
list,95,95,10,365,1.134052038192749
list,95,95,10,238,0.7414388656616211
list,95,95,10,291,0.9042916297912598
list,95,95,10,434,1.3259172439575195
list,95,95,10,494,1.503499984741211
list,95,95,10,606,1.8360271453857422
list,95,95,10,481,1.4751341342926025
list,95,95,10,257,0.8013179302215576
list,95,95,10,369,1.1454689502716064
list,95,95,10,1326,3.93094801902771
list,95,95,10,323,0.9866702556610107
list,95,95,10,287,0.8783142566680908
list,95,95,10,1074,3.225008010864258
list,95,95,10,586,1.8062918186187744
list,95,95,10,539,1.6633379459381104
list,95,95,10,447,1.359947919845581
list,95,95,10,381,1.161756992340088
list,95,95,10,408,1.2432668209075928
list,95,95,10,995,3.001713275909424
list,95,95,10,562,1.7334249019622803
list,95,95,10,407,1.2627289295196533
list,95,95,10,310,0.9514949321746826
list,95,95,10,364,1.1110930442810059
list,95,95,10,438,1.3326032161712646
list,95,95,10,901,2.7071170806884766
list,95,95,10,300,0.933812141418457
list,95,95,10,951,2.893338680267334
list,95,95,10,381,1.1714990139007568
list,95,95,10,378,1.153033971786499
list,95,95,10,384,1.1732850074768066
list,95,95,10,1362,4.040910005569458
list,95,95,10,316,0.9815819263458252
list,95,95,100,383,1.188532829284668
list,95,95,100,519,1.5920648574829102
list,95,95,100,1021,3.0429089069366455
list,95,95,100,708,2.1477980613708496
list,95,95,100,451,1.397679090499878
list,95,95,100,568,1.7521288394927979
list,95,95,100,505,1.5555362701416016
list,95,95,100,507,1.5405662059783936
list,95,95,100,518,1.5722911357879639
list,95,95,100,1127,3.3681461811065674
list,95,95,100,569,1.7552099227905273
list,95,95,100,610,1.8897488117218018
list,95,95,100,671,2.0325167179107666
list,95,95,100,715,2.152801990509033
list,95,95,100,697,2.11479115486145
list,95,95,100,323,0.9970009326934814
list,95,95,100,803,2.432154893875122
list,95,95,100,670,2.023975133895874
list,95,95,100,704,2.1242220401763916
list,95,95,100,812,2.4572370052337646
list,95,95,100,1267,3.777184009552002
list,95,95,100,619,1.8713831901550293
list,95,95,100,758,2.2810938358306885
list,95,95,100,469,1.430492877960205
list,95,95,100,523,1.5995750427246094
list,95,95,100,1512,4.437351942062378
list,95,95,100,525,1.5920841693878174
list,95,95,100,593,1.7954130172729492
list,95,95,100,1038,3.1150777339935303
list,95,95,100,929,2.7945363521575928
list,95,95,100,378,1.1519999504089355
list,95,95,100,733,2.2056870460510254
list,95,95,100,685,2.0747971534729004
list,95,95,100,526,1.6080412864685059
list,95,95,100,655,2.0075299739837646
list,95,95,100,1376,4.059298038482666
list,95,95,100,598,1.8124489784240723
list,95,95,100,555,1.8244528770446777
list,95,95,100,862,2.6326677799224854
list,95,95,100,724,2.1823623180389404
list,95,95,100,1165,3.451085090637207
list,95,95,100,542,1.6439740657806396
list,95,95,100,1419,4.181888818740845
list,95,95,100,765,2.3086278438568115
list,95,95,100,533,1.6235840320587158
list,95,95,100,648,1.9580121040344238
list,95,95,100,415,1.2636439800262451
list,95,95,100,294,0.898888111114502
list,95,95,100,1228,3.6544158458709717
list,95,95,100,1592,4.637541770935059
list,115,115,2,293,1.317828893661499
list,115,115,2,268,1.2039580345153809
list,115,115,2,253,1.137279987335205
list,115,115,2,233,1.0471348762512207
list,115,115,2,338,1.516723871231079
list,115,115,2,299,1.343303918838501
